10/13/2013,Marijuana,M,W,N,18
10/21/2013,Marijuana,M,W,N,18
11/5/2013,Marijuana,M,B,N,31
11/12/2013,Marijuana,F,W,N,47
11/12/2013,Marijuana,M,W,N,51
11/14/2013,Marijuana,M,W,N,29
11/14/2013,Marijuana,M,W,N,21
11/14/2013,Marijuana,M,W,U,20
11/17/2013,Marijuana,M,W,H,19
11/17/2013,Marijuana,M,W,H,19
11/21/2013,Marijuana,F,W,H,25
12/5/2013,Marijuana,M,W,H,27
12/8/2013,Marijuana,M,W,N,29
12/17/2013,Marijuana,M,W,H,32
12/17/2013,Marijuana,M,W,H,28
12/18/2013,Marijuana,M,W,N,19
12/19/2013,Marijuana,M,W,H,18
12/19/2013,Marijuana,M,W,H,15
12/28/2013,Marijuana,F,W,N,23
12/31/2013,Marijuana,M,B,N,23
12/31/2013,Marijuana,M,B,N,17
West Hartford Police Department,,401,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,240,,,
,,,,,
Weston Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/3/2011,Marijuana,M,W,N,56
3/9/2011,Marijuana,M,W,N,14
12/31/2011,Marijuana,M,W,N,29
5/31/2012,Marijuana,F,W,N,27
10/26/2012,Marijuana,M,U,U,17
5/17/2013,Marijuana,M,W,N,14
Weston Police Department,,6,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,241,,,
,,,,,
Westport Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/3/2011,Marijuana,M,W,N,52
1/5/2011,Marijuana,M,W,N,20
1/17/2011,Marijuana,M,W,N,19
1/22/2011,Marijuana,F,W,N,19
2/7/2011,Marijuana,M,B,U,17
2/23/2011,Marijuana,M,W,N,26
2/24/2011,Marijuana,M,W,N,15
2/24/2011,Marijuana,M,W,N,15
2/24/2011,Marijuana,M,W,N,15
2/24/2011,Marijuana,M,W,N,15
2/24/2011,Marijuana,M,W,N,16
2/24/2011,Marijuana,M,W,N,15
2/24/2011,Marijuana,M,A,N,14
2/24/2011,Marijuana,M,W,N,17
3/24/2011,Marijuana,M,W,N,55
4/29/2011,Marijuana,M,A,N,14
5/7/2011,Marijuana,M,W,N,22
5/8/2011,Marijuana,M,B,N,19
5/8/2011,Marijuana,M,B,N,19
5/8/2011,Marijuana,M,W,N,19
5/8/2011,Marijuana,M,B,N,20
5/20/2011,Marijuana,M,W,N,19
5/27/2011,Marijuana,M,B,N,38
6/3/2011,Marijuana,M,A,N,34
6/3/2011,Marijuana,F,W,N,19
6/4/2011,Marijuana,M,B,N,21
6/10/2011,Marijuana,M,W,N,21
6/28/2011,Marijuana,M,W,N,18
6/28/2011,Marijuana,F,B,N,21
6/30/2011,Marijuana,M,W,N,18
6/30/2011,Marijuana,F,W,N,19
8/11/2011,Marijuana,M,W,N,19
10/11/2011,Marijuana,M,B,N,31
10/11/2011,Marijuana,M,B,N,31
1/10/2012,Marijuana,M,B,N,28
2/1/2012,Marijuana,M,W,H,33
2/18/2012,Marijuana,F,W,N,22
5/24/2012,Marijuana,M,W,H,22
8/23/2012,Marijuana,F,W,N,19
10/11/2012,Marijuana,F,W,N,14
10/11/2012,Marijuana,M,W,N,16
10/11/2012,Marijuana,M,W,U,16
11/13/2012,Marijuana,M,W,N,17
11/20/2012,Marijuana,M,B,N,21
1/29/2013,Marijuana,M,A,N,18
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,242,,,
,,,,,
Westport Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/29/2013,Marijuana,M,W,N,20
2/19/2013,Marijuana,M,U,U,17
3/26/2013,Marijuana,M,B,N,25
3/28/2013,Marijuana,M,W,N,17
3/29/2013,Marijuana,M,W,N,18
5/8/2013,Marijuana,M,W,N,20
5/21/2013,Marijuana,M,W,N,19
7/8/2013,Marijuana,M,W,N,21
7/8/2013,Marijuana,M,B,N,29
7/13/2013,Marijuana,M,W,N,36
7/19/2013,Marijuana,F,W,H,22
10/7/2013,Marijuana,F,W,N,65
10/7/2013,Marijuana,M,W,N,73
11/3/2013,Marijuana,M,W,N,17
12/6/2013,Marijuana,M,W,N,20
12/24/2013,Marijuana,M,W,N,18
12/24/2013,Marijuana,M,W,N,18
12/24/2013,Marijuana,M,W,N,16
12/26/2013,Marijuana,F,W,N,16
Westport Police Department,,64,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,243,,,
,,,,,
Wethersfield Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/3/2011,Marijuana,M,W,N,21
1/3/2011,Marijuana,F,W,N,21
1/20/2011,Marijuana,M,W,N,29
1/20/2011,Marijuana,M,W,N,28
1/26/2011,Marijuana,M,W,H,21
1/26/2011,Marijuana,M,W,H,19
1/27/2011,Marijuana,M,B,N,31
2/3/2011,Marijuana,M,W,N,41
2/4/2011,Marijuana,M,W,N,34
2/13/2011,Marijuana,M,W,N,17
2/13/2011,Marijuana,F,W,H,24
2/22/2011,Marijuana,M,W,N,32
2/23/2011,Marijuana,M,W,H,19
2/24/2011,Marijuana,M,W,N,17
3/8/2011,Marijuana,F,B,N,25
3/11/2011,Marijuana,M,W,H,18
3/17/2011,Marijuana,M,B,N,20
3/20/2011,Marijuana,M,W,H,30
3/24/2011,Marijuana,M,W,H,17
4/8/2011,Marijuana,F,W,H,33
4/14/2011,Marijuana,M,W,N,19
4/21/2011,Marijuana,F,W,H,27
4/21/2011,Marijuana,F,W,H,25
4/22/2011,Marijuana,M,W,N,19
4/22/2011,Marijuana,M,W,N,20
4/22/2011,Marijuana,M,W,N,18
4/29/2011,Marijuana,M,W,N,18
4/29/2011,Marijuana,M,W,N,18
5/6/2011,Marijuana,M,B,N,22
5/15/2011,Marijuana,M,W,H,35
5/16/2011,Marijuana,M,W,N,23
5/23/2011,Marijuana,M,B,N,32
5/29/2011,Marijuana,M,B,N,22
5/31/2011,Marijuana,M,W,H,25
6/2/2011,Marijuana,M,W,H,18
6/28/2011,Marijuana,F,W,H,23
7/29/2011,Marijuana,F,B,N,23
8/5/2011,Marijuana,M,W,H,26
8/24/2011,Marijuana,M,W,N,21
9/1/2011,Marijuana,F,W,N,16
9/15/2011,Marijuana,M,A,N,16
9/24/2011,Marijuana,M,W,N,20
10/25/2011,Marijuana,M,B,N,27
11/14/2011,Marijuana,M,B,N,19
1/9/2012,Marijuana,M,W,H,22
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,244,,,
,,,,,
Wethersfield Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/9/2012,Marijuana,M,W,N,32
2/4/2012,Marijuana,M,W,N,21
2/8/2012,Marijuana,M,W,N,45
2/21/2012,Marijuana,F,B,N,26
2/24/2012,Marijuana,M,W,N,23
3/4/2012,Marijuana,M,W,N,19
4/23/2012,Marijuana,M,W,H,36
4/28/2012,Marijuana,F,W,N,22
5/5/2012,Marijuana,M,W,H,21
5/10/2012,Marijuana,M,W,H,34
5/18/2012,Marijuana,M,W,N,22
5/28/2012,Marijuana,M,W,N,21
6/3/2012,Marijuana,M,W,N,18
6/27/2012,Marijuana,M,B,N,21
7/18/2012,Marijuana,M,W,H,24
8/27/2012,Marijuana,M,W,N,40
10/19/2012,Marijuana,M,W,H,22
11/20/2012,Marijuana,M,B,H,17
12/29/2012,Marijuana,M,W,H,23
3/3/2013,Marijuana,M,W,N,37
3/13/2013,Marijuana,M,B,N,18
4/3/2013,Marijuana,M,W,H,23
4/3/2013,Marijuana,M,W,H,23
4/3/2013,Marijuana,F,W,H,26
4/3/2013,Marijuana,F,W,H,26
4/3/2013,Marijuana,F,W,H,19
4/3/2013,Marijuana,F,W,H,19
4/3/2013,Marijuana,F,W,H,46
4/3/2013,Marijuana,F,W,H,46
4/3/2013,Marijuana,M,W,H,43
4/3/2013,Marijuana,M,W,H,43
4/5/2013,Marijuana,M,W,N,30
4/29/2013,Marijuana,M,W,N,19
7/11/2013,Marijuana,M,W,H,35
8/10/2013,Marijuana,M,W,N,24
12/15/2013,Marijuana,M,W,H,19
12/15/2013,Marijuana,M,W,H,16
12/21/2013,Marijuana,M,I,N,20
12/31/2013,Marijuana,M,B,N,21
Wethersfield Police Department,,84,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,245,,,
,,,,,
Wilton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/13/2011,Marijuana,M,W,U,23
1/22/2011,Marijuana,F,W,U,23
1/24/2011,Marijuana,F,W,U,23
3/8/2011,Marijuana,M,W,U,18
3/8/2011,Marijuana,M,W,U,14
3/11/2011,Marijuana,M,W,,16
3/11/2011,Marijuana,F,W,U,17
3/12/2011,Marijuana,F,W,U,22
3/18/2011,Marijuana,M,W,U,14
3/19/2011,Marijuana,M,W,U,22
3/21/2011,Marijuana,M,W,U,39
3/21/2011,Marijuana,F,W,U,23
4/1/2011,Marijuana,M,W,U,17
4/2/2011,Marijuana,M,W,U,17
4/2/2011,Marijuana,M,W,U,16
4/7/2011,Marijuana,F,W,U,21
4/7/2011,Marijuana,F,W,U,20
4/16/2011,Marijuana,F,W,U,58
4/18/2011,Marijuana,M,W,U,25
4/19/2011,Marijuana,M,W,N,20
4/20/2011,Marijuana,M,W,U,29
4/20/2011,Marijuana,F,W,U,17
4/21/2011,Marijuana,M,W,U,21
5/27/2011,Marijuana,M,W,U,29
6/4/2011,Marijuana,M,W,N,23
6/4/2011,Marijuana,M,W,N,18
6/4/2011,Marijuana,F,W,N,21
6/21/2011,Marijuana,M,W,U,16
6/21/2011,Marijuana,M,W,U,16
10/2/2011,Marijuana,M,W,H,19
12/22/2011,Marijuana,M,W,N,16
12/22/2011,Marijuana,M,W,N,16
2/6/2012,Marijuana,M,W,N,19
5/24/2012,Marijuana,M,W,N,19
7/2/2012,Marijuana,M,W,U,18
11/23/2012,Marijuana,M,W,,18
Wilton Police Department,,36,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,246,,,
,,,,,
Winchester Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/6/2011,Marijuana,M,W,N,20
3/3/2011,Marijuana,M,W,N,25
3/14/2011,Marijuana,F,B,U,14
3/18/2011,Marijuana,M,W,N,19
5/18/2011,Marijuana,F,W,N,16
6/5/2011,Marijuana,M,W,N,48
6/16/2011,Marijuana,M,W,N,35
6/17/2011,Marijuana,M,W,N,18
7/8/2011,Marijuana,M,W,N,18
7/8/2011,Marijuana,M,W,N,18
7/9/2011,Marijuana,M,W,N,55
9/16/2011,Marijuana,M,W,N,14
10/20/2011,Marijuana,F,W,N,17
11/22/2011,Marijuana,M,W,N,15
12/28/2011,Marijuana,F,W,N,19
12/28/2011,Marijuana,F,W,N,19
1/12/2012,Marijuana,M,W,U,18
1/12/2012,Marijuana,M,W,N,16
1/12/2012,Marijuana,M,W,N,16
1/12/2012,Marijuana,M,W,N,17
8/25/2012,Marijuana,M,W,N,22
9/10/2012,Marijuana,M,W,N,18
11/28/2012,Marijuana,M,B,N,28
12/5/2012,Marijuana,M,W,N,25
1/14/2013,Marijuana,M,W,N,23
6/4/2013,Marijuana,M,W,N,16
6/11/2013,Marijuana,M,W,N,26
6/13/2013,Marijuana,M,W,N,15
6/13/2013,Marijuana,M,W,N,17
6/24/2013,Marijuana,M,W,N,20
10/4/2013,Marijuana,F,W,N,20
10/25/2013,Marijuana,F,W,N,17
11/15/2013,Marijuana,M,W,N,42
11/22/2013,Marijuana,M,W,N,17
Winchester Police Department,,34,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,247,,,
,,,,,
Willimantic Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/1/2011,Marijuana,M,W,N,52
1/19/2011,Marijuana,M,W,H,21
1/29/2011,Marijuana,M,W,N,23
1/30/2011,Marijuana,M,W,N,51
2/2/2011,Marijuana,M,W,N,41
2/4/2011,Marijuana,M,W,H,23
2/4/2011,Marijuana,M,W,N,47
2/5/2011,Marijuana,M,W,N,24
2/12/2011,Marijuana,M,W,N,21
2/15/2011,Marijuana,M,W,N,19
2/18/2011,Marijuana,M,W,N,26
2/24/2011,Marijuana,M,W,H,16
3/1/2011,Marijuana,M,B,N,26
3/1/2011,Marijuana,F,W,H,26
3/1/2011,Marijuana,F,W,N,26
3/1/2011,Marijuana,M,W,N,30
3/4/2011,Marijuana,M,W,H,30
3/4/2011,Marijuana,M,W,H,26
3/9/2011,Marijuana,M,W,N,19
3/13/2011,Marijuana,M,W,H,16
3/24/2011,Marijuana,M,W,N,27
3/24/2011,Marijuana,M,W,N,22
3/29/2011,Marijuana,F,W,N,20
4/1/2011,Marijuana,M,W,N,19
4/8/2011,Marijuana,M,W,N,26
4/8/2011,Marijuana,F,W,N,27
4/9/2011,Marijuana,M,W,N,21
4/13/2011,Marijuana,M,B,N,46
4/17/2011,Marijuana,M,W,H,20
4/20/2011,Marijuana,M,W,N,19
4/28/2011,Marijuana,M,W,H,30
4/28/2011,Marijuana,F,W,N,20
4/28/2011,Marijuana,M,W,N,21
4/29/2011,Marijuana,M,W,H,21
4/29/2011,Marijuana,M,W,N,0
4/29/2011,Marijuana,M,W,N,0
4/29/2011,Marijuana,M,W,N,30
4/29/2011,Marijuana,M,W,N,46
4/29/2011,Marijuana,M,W,N,43
4/29/2011,Marijuana,M,W,H,58
4/29/2011,Marijuana,M,B,N,38
4/30/2011,Marijuana,F,W,N,60
5/10/2011,Marijuana,M,W,H,36
5/10/2011,Marijuana,F,W,H,42
5/28/2011,Marijuana,M,W,N,21
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,248,,,
,,,,,
Willimantic Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
5/29/2011,Marijuana,M,U,N,37
5/29/2011,Marijuana,M,W,N,57
6/6/2011,Marijuana,M,W,N,19
6/6/2011,Marijuana,M,B,N,35
6/16/2011,Marijuana,M,W,N,31
6/19/2011,Marijuana,M,W,N,19
6/21/2011,Marijuana,M,U,H,22
6/25/2011,Marijuana,M,W,N,23
8/6/2011,Marijuana,M,W,N,20
8/11/2011,Marijuana,M,W,N,19
8/27/2011,Marijuana,M,B,N,35
9/2/2011,Marijuana,M,W,N,56
9/7/2011,Marijuana,F,W,H,26
9/15/2011,Marijuana,M,B,H,21
9/29/2011,Marijuana,M,W,H,18
10/18/2011,Marijuana,F,W,H,25
10/18/2011,Marijuana,M,W,H,22
11/21/2011,Marijuana,M,W,N,35
12/16/2011,Marijuana,M,W,H,18
12/18/2011,Marijuana,M,W,N,30
1/5/2012,Marijuana,M,W,N,25
2/14/2012,Marijuana,M,W,N,23
2/15/2012,Marijuana,M,W,,21
2/16/2012,Marijuana,M,B,N,28
2/17/2012,Marijuana,M,W,N,25
2/25/2012,Marijuana,F,W,N,22
3/9/2012,Marijuana,M,W,N,18
3/9/2012,Marijuana,M,W,N,18
3/13/2012,Marijuana,M,W,H,16
3/13/2012,Marijuana,M,W,N,15
4/13/2012,Marijuana,M,W,N,25
5/11/2012,Marijuana,M,W,H,14
7/26/2012,Marijuana,M,W,H,28
7/30/2012,Marijuana,M,W,H,21
8/1/2012,Marijuana,M,B,N,31
9/2/2012,Marijuana,M,W,N,17
9/2/2012,Marijuana,M,W,N,18
9/16/2012,Marijuana,M,W,,18
9/27/2012,Marijuana,M,W,,18
10/12/2012,Marijuana,M,B,N,21
10/31/2012,Marijuana,M,W,H,18
10/31/2012,Marijuana,F,W,H,23
10/31/2012,Marijuana,M,W,H,20
11/2/2012,Marijuana,M,W,N,61
11/6/2012,Marijuana,M,W,H,21
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,249,,,
,,,,,
Willimantic Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
11/19/2012,Marijuana,M,W,H,31
1/11/2013,Marijuana,M,W,N,54
2/16/2013,Marijuana,M,W,H,24
2/20/2013,Marijuana,M,W,N,22
2/20/2013,Marijuana,M,W,N,23
2/21/2013,Marijuana,M,W,H,30
2/21/2013,Marijuana,M,W,N,32
2/23/2013,Marijuana,M,B,N,21
2/23/2013,Marijuana,M,W,H,18
3/14/2013,Marijuana,M,B,N,42
3/16/2013,Marijuana,M,W,H,25
3/20/2013,Marijuana,M,W,H,28
3/25/2013,Marijuana,M,W,N,23
4/22/2013,Marijuana,M,W,H,17
5/2/2013,Marijuana,M,W,H,23
5/15/2013,Marijuana,M,W,N,29
5/18/2013,Marijuana,M,W,H,48
7/31/2013,Marijuana,M,W,H,24
10/22/2013,Marijuana,M,W,H,17
11/13/2013,Marijuana,M,B,N,32
12/5/2013,Marijuana,M,W,H,17
Willimantic Police Department,,111,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,250,,,
,,,,,
Windsor Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/14/2011,Marijuana,F,W,N,22
1/14/2011,Marijuana,M,W,U,38
1/21/2011,Marijuana,M,B,U,57
1/21/2011,Marijuana,F,B,U,47
1/21/2011,Marijuana,M,B,N,30
2/4/2011,Marijuana,F,B,U,33
2/9/2011,Marijuana,M,B,U,46
2/10/2011,Marijuana,M,B,N,17
2/13/2011,Marijuana,M,B,N,35
2/17/2011,Marijuana,F,B,U,45
2/17/2011,Marijuana,F,B,U,39
2/17/2011,Marijuana,M,B,N,35
2/17/2011,Marijuana,M,W,U,18
2/17/2011,Marijuana,F,W,U,17
2/22/2011,Marijuana,M,B,U,23
2/27/2011,Marijuana,M,B,U,19
3/1/2011,Marijuana,M,B,,37
3/4/2011,Marijuana,M,W,N,19
3/18/2011,Marijuana,M,W,N,30
3/29/2011,Marijuana,M,W,N,23
4/3/2011,Marijuana,M,B,N,30
4/9/2011,Marijuana,M,B,N,44
4/12/2011,Marijuana,F,B,U,33
4/13/2011,Marijuana,F,W,U,18
4/17/2011,Marijuana,M,B,N,24
4/17/2011,Marijuana,F,B,N,22
4/18/2011,Marijuana,M,B,,18
4/18/2011,Marijuana,M,B,U,19
4/21/2011,Marijuana,M,W,H,23
4/23/2011,Marijuana,M,B,N,29
5/12/2011,Marijuana,M,B,N,32
5/26/2011,Marijuana,M,B,,30
5/29/2011,Marijuana,M,B,N,18
5/30/2011,Marijuana,M,B,H,18
6/1/2011,Marijuana,F,W,N,22
6/2/2011,Marijuana,M,W,N,21
6/3/2011,Marijuana,M,B,U,21
6/9/2011,Marijuana,F,W,N,21
6/13/2011,Marijuana,M,W,N,50
6/17/2011,Marijuana,M,B,N,18
6/22/2011,Marijuana,M,B,U,26
6/28/2011,Marijuana,F,W,U,26
6/28/2011,Marijuana,F,W,U,26
6/28/2011,Marijuana,M,W,N,22
6/30/2011,Marijuana,M,B,N,33
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,251,,,
,,,,,
Windsor Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
7/8/2011,Marijuana,M,W,U,18
7/8/2011,Marijuana,M,B,U,21
7/11/2011,Marijuana,M,B,,34
7/13/2011,Marijuana,F,W,U,22
7/17/2011,Marijuana,M,W,U,27
7/20/2011,Marijuana,M,B,U,24
7/25/2011,Marijuana,F,B,U,18
7/25/2011,Marijuana,M,B,U,35
7/29/2011,Marijuana,M,B,U,21
7/29/2011,Marijuana,F,B,N,21
7/29/2011,Marijuana,F,W,U,22
7/30/2011,Marijuana,M,B,U,17
7/30/2011,Marijuana,M,B,U,26
8/4/2011,Marijuana,M,W,U,29
8/4/2011,Marijuana,M,B,N,24
8/5/2011,Marijuana,M,B,N,20
8/10/2011,Marijuana,M,W,N,28
8/12/2011,Marijuana,M,U,U,29
8/16/2011,Marijuana,M,B,U,20
8/18/2011,Marijuana,M,W,U,20
8/18/2011,Marijuana,M,B,U,19
8/18/2011,Marijuana,M,W,U,23
8/18/2011,Marijuana,M,B,U,29
8/18/2011,Marijuana,M,W,U,26
8/18/2011,Marijuana,M,B,U,23
8/18/2011,Marijuana,M,B,U,28
8/18/2011,Marijuana,M,W,U,22
8/23/2011,Marijuana,M,B,U,22
8/29/2011,Marijuana,M,B,N,16
9/1/2011,Marijuana,M,W,N,36
9/2/2011,Marijuana,M,W,U,24
9/6/2011,Marijuana,F,W,,32
9/8/2011,Marijuana,M,W,U,24
9/8/2011,Marijuana,M,B,U,33
9/8/2011,Marijuana,M,B,U,35
9/9/2011,Marijuana,M,W,U,19
9/9/2011,Marijuana,M,W,U,21
9/9/2011,Marijuana,M,W,U,18
9/15/2011,Marijuana,M,B,N,20
9/15/2011,Marijuana,M,B,N,20
9/29/2011,Marijuana,M,B,U,26
9/29/2011,Marijuana,F,B,N,37
9/29/2011,Marijuana,M,B,N,26
9/30/2011,Marijuana,M,B,N,31
9/30/2011,Marijuana,M,B,N,22
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,252,,,
,,,,,
Windsor Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
10/23/2011,Marijuana,M,W,U,17
10/23/2011,Marijuana,M,W,U,17
11/3/2011,Marijuana,M,W,U,46
11/21/2011,Marijuana,F,B,U,19
11/30/2011,Marijuana,M,B,U,20
11/30/2011,Marijuana,M,B,U,17
12/9/2011,Marijuana,M,W,U,17
12/9/2011,Marijuana,M,W,U,18
12/22/2011,Marijuana,F,B,U,14
1/1/2012,Marijuana,M,W,N,22
1/6/2012,Marijuana,M,B,U,26
1/8/2012,Marijuana,M,U,,17
1/8/2012,Marijuana,M,B,U,49
1/13/2012,Marijuana,M,B,U,38
1/15/2012,Marijuana,M,B,N,21
1/30/2012,Marijuana,M,W,U,47
1/31/2012,Marijuana,M,W,N,26
2/2/2012,Marijuana,M,B,N,20
2/11/2012,Marijuana,F,W,U,21
2/12/2012,Marijuana,M,W,U,18
2/18/2012,Marijuana,M,B,N,36
2/18/2012,Marijuana,M,W,U,16
2/18/2012,Marijuana,M,B,U,20
3/3/2012,Marijuana,M,B,U,22
3/9/2012,Marijuana,M,B,U,18
3/9/2012,Marijuana,M,W,U,18
3/18/2012,Marijuana,M,B,U,23
3/18/2012,Marijuana,M,B,U,24
3/24/2012,Marijuana,M,W,N,26
3/30/2012,Marijuana,M,W,U,26
3/30/2012,Marijuana,M,W,H,49
3/30/2012,Marijuana,M,B,N,47
4/1/2012,Marijuana,F,W,U,28
4/15/2012,Marijuana,M,B,U,17
4/15/2012,Marijuana,M,W,U,19
4/15/2012,Marijuana,M,B,U,19
4/15/2012,Marijuana,M,B,U,19
4/20/2012,Marijuana,M,W,U,22
4/26/2012,Marijuana,M,B,,46
4/28/2012,Marijuana,M,B,U,25
4/29/2012,Marijuana,M,B,U,22
5/3/2012,Marijuana,M,W,U,20
5/3/2012,Marijuana,M,B,U,51
5/15/2012,Marijuana,M,B,U,27
5/15/2012,Marijuana,M,B,N,31
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,253,,,
,,,,,
Windsor Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
5/24/2012,Marijuana,M,B,N,27
5/24/2012,Marijuana,M,B,N,26
6/2/2012,Marijuana,M,B,U,40
6/8/2012,Marijuana,M,B,N,17
6/21/2012,Marijuana,F,B,N,24
6/21/2012,Marijuana,M,B,N,44
6/30/2012,Marijuana,M,W,N,24
7/2/2012,Marijuana,M,B,U,34
7/4/2012,Marijuana,F,W,N,22
7/4/2012,Marijuana,M,B,U,18
7/10/2012,Marijuana,M,W,U,21
8/14/2012,Marijuana,M,B,U,23
8/14/2012,Marijuana,M,B,N,22
8/19/2012,Marijuana,M,B,U,25
8/23/2012,Marijuana,F,W,U,36
8/23/2012,Marijuana,M,W,U,21
8/23/2012,Marijuana,M,W,U,51
8/25/2012,Marijuana,M,B,U,21
9/4/2012,Marijuana,M,W,U,21
9/7/2012,Marijuana,M,B,U,19
9/7/2012,Marijuana,M,B,U,17
9/10/2012,Marijuana,M,B,U,20
9/17/2012,Marijuana,F,B,U,21
9/17/2012,Marijuana,M,B,N,21
